gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure,charges_x_tenure,avg_monthly_revenue,total_services,high_value,contract_risk,fiber_risk,tenure_risk_med,tenure_risk_low,tenure_risk_vlow
1,0,0,0,-0.9109613101984924,1,1,1.506861269231708,-0.5468242867745824,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1.6361830323870372,-1.37269231610668,-0.5937538099800597,1,1,1,1,1,0,0
1,1,0,0,-0.2594354906780068,1,0,-1.5109620830699717,-0.7848260178175643,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-5.607880681449168,0.3919971894171214,-2.912853150275897,1,0,0,0,1,0,0
0,0,0,0,-1.0738427650786138,1,0,0.6360796411446599,-0.7877618581281484,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.586874463380787,-0.683049520656994,-0.7268230074599521,1,0,1,1,0,0,0
0,0,1,0,1.4100994218432374,1,1,1.5450826002355291,2.308821227957142,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1.088010160746399,2.1787200812921657,1.6258166100514118,1,1,0,1,0,0,1
0,0,1,1,0.6771328748826912,0,1,-0.9625690730151508,-0.2207031984394853,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-1.4008485231906311,-0.6517871636839162,-0.3211943519325344,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.4860351280674795,-0.9985684368204576,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.1542517222925883,1.8983275255061824,-0.7756205195000561,1,0,1,0,0,0,0
0,1,0,0,-1.0331224013585834,1,1,0.6510358141461546,-0.7382719786068753,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6241221675406766,-0.6725996836811157,-0.7077520122713645,1,0,1,1,0,0,0
0,1,0,0,-0.2187151269579764,1,1,1.5201556452330371,0.2541524163070021,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,6.646502421819904,-0.3324810349430283,1.1112182201822596,1,1,0,1,1,0,0
1,0,1,1,0.188488510242327,1,0,0.8787020031689138,0.4263074432411718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,4.426966589129719,0.16562523152425704,2.1477688694459416,1,1,0,1,0,1,0
0,0,1,1,1.247217966963116,1,1,1.1894580421999783,1.736531033278942,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.9461032799850803,1.4835134411805853,1.381248979024405,1,1,1,1,0,0,1
1,0,1,1,-0.055833672077855,1,0,0.8155537171626008,0.2388772170970463,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12.388093986282975,-0.04553535880593236,3.6284960197047758,1,0,1,1,0,1,0
1,0,1,1,0.7178532386027215,1,1,1.2991366442109429,1.2078811114881447,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.7848881825475267,0.932589447434297,1.659511900787781,1,1,1,1,0,1,0
1,1,0,0,-0.0151133083578247,1,1,0.5430190091353566,0.1489257188592285,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21.622758793791697,-0.008206813729223071,5.9301513260329495,1,0,1,1,0,1,0
0,0,0,0,-1.2774445836787656,0,0,-1.3348116010523623,-0.9965597039763738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0367914999791676,1.7051478499959214,-0.7740602714943952,0,0,1,0,0,0,0
0,0,1,0,1.247217966963116,1,1,0.5463426031356892,1.184570980901854,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.43456474333994116,0.6814083107482308,0.9422160771081366,1,0,0,1,0,0,1
1,0,0,0,-0.0965540357978854,1,1,0.9817334171792133,0.1756131695020558,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,9.213479431613383,-0.09479032350630212,1.6481137310947438,1,1,1,1,0,1,0
1,0,1,0,1.5729808767233588,1,1,1.7062769092516428,2.661519396998578,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.077888516747907,2.683940948647472,1.681333891100255,1,1,0,1,0,0,1
0,0,0,0,0.8400143297628127,1,0,1.3556377422165908,1.5011781807116749,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1.5948410453208088,1.1387551294292422,1.7660622040696214,1,1,0,1,0,1,0
0,0,0,0,-0.8295205827584317,1,1,1.1346187411944968,-0.5125433845013723,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.3515079492946491,-0.9411895994042971,-0.6105191403613917,1,1,1,1,1,0,0
1,0,1,0,0.7178532386027215,1,1,0.9850570111795456,1.1624086976550392,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.3533731237777888,0.707126365683554,1.5970371992663588,1,1,1,1,0,1,0
0,0,0,0,-1.2367242199587352,1,0,-1.504314895069307,-0.995257338725814,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.2066139976963772,1.8604226651768954,-0.7982979096682309,1,0,1,0,0,0,0
0,0,0,0,-0.9516816739185228,1,0,1.114677177192503,-0.5997135603396895,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1.1590916281585943,-1.060817841869335,-0.6236092218499523,1,1,1,1,1,0,0
1,0,0,0,-0.62591876415828,1,0,0.966777244177718,-0.2897285567191556,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.5202841914208518,-0.6051240178920649,-0.4556062394268999,1,1,1,1,1,0,0
0,0,1,0,0.9621754209229036,1,1,1.3572995392167568,1.671765954547713,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1.3961467344321954,1.3059602554643461,1.7196134756839208,1,1,0,1,0,0,1
1,0,1,1,1.4100994218432374,1,0,0.5513279941361872,1.375952450772254,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0.3882319685903283,0.7774272857774294,0.9689127603378063,1,0,0,0,0,0,1
1,1,0,0,-0.9516816739185228,1,1,1.1877962451998123,-0.6018768110948567,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.2351241345381474,-1.1304039189058934,-0.6258586676009071,1,1,1,1,1,0,0
1,0,0,0,-1.1552834925186746,1,1,-0.2779087089467081,-0.9037385873898648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.2384902135239459,0.32106334387330876,-0.7755525528268664,1,0,1,0,0,0,0
1,0,0,0,-0.5444780367182193,1,1,0.0195529540830277,-0.4635832806752423,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.035263712515567744,-0.010646154051168411,-0.8360714942273378,1,0,0,0,1,0,0
0,0,0,1,-0.9924020376385532,1,0,-1.4893587220678115,-0.931971217143526,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.485789799047521,1.4780426305548477,-0.929737951589816,1,0,1,0,0,0,0
0,0,0,0,1.5729808767233588,1,1,1.5450826002355291,2.5174204079196887,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.9760589170437257,2.4303853831284896,1.5903037395692001,1,1,0,1,0,0,1
1,1,0,0,-0.9109613101984924,1,1,0.2688225041079463,-0.7033950786766293,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29189337394641224,-0.24488690055301435,-0.7637618115847108,1,0,1,1,1,0,0
0,1,0,0,-0.7073594915983407,1,0,0.8055829351616043,-0.4386617490162248,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.1229835871644969,-0.5698367354562114,-0.6114950093416168,1,0,1,1,1,0,0
1,0,1,1,1.6137012404433893,1,1,1.3739175092184182,2.457533680381235,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.8461639832480747,2.2170923888926533,1.5135380938122265,1,1,0,1,0,0,1
1,0,0,0,-0.8295205827584317,1,0,-1.4860351280674795,-0.8895450135574926,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.7700996956915345,1.2326967254340362,-1.059586902127753,1,0,0,0,1,0,0
1,0,1,1,1.6137012404433893,1,1,-1.3148700370503688,-0.2132421907328884,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.8097980122816886,-2.121807409810025,-0.1313309280189117,1,0,0,0,0,0,1
1,1,1,0,-1.2774445836787656,1,1,0.2920876621102721,-0.9749492704119996,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22687396864543555,-0.3731258019221605,-0.7572747462466799,1,0,1,1,0,0,0
0,1,0,0,-0.3815965818380978,1,1,0.3535741511164189,-0.2818260692666062,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9029040791336658,-0.1349226874923325,-0.7196847019035644,1,0,1,1,1,0,0
1,0,0,0,1.6137012404433893,0,1,0.0262001420836923,1.1149716989524452,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.01613606089044912,0.04227920178024731,0.6866852541468629,0,0,0,0,0,0,1
0,0,0,0,-0.2594354906780068,1,1,0.5297246331340278,-0.039255022853016,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9660536620510909,-0.13742937012135364,-0.1456935860759648,1,0,1,1,1,0,0
0,0,0,0,-0.4630373092781585,1,1,1.3224018022132684,-0.0187703626408209,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,2.7955549726748106,-0.6123213722814194,-0.03968051202866839,1,1,0,1,1,0,0
1,0,1,0,1.125056875803025,1,0,-1.3497677740538576,-0.342595756296965,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.1891631184551257,-1.5185655149366364,-0.3018313562962092,1,0,0,0,0,0,1
1,0,0,0,-0.8295205827584317,1,0,-1.4727407520661506,-0.894688252597839,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.75426401962312,1.2216687669060042,-1.0657133022970582,1,0,1,0,1,0,0
1,0,1,0,-0.6666391278783103,1,1,0.3535741511164189,-0.482324095890925,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5225446424079797,-0.23570636374056336,-0.7128232406590419,1,0,1,1,1,0,0
0,0,1,0,1.247217966963116,1,1,0.4964886931307054,1.1055681803636574,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0.39491059321241095,0.6192296184666528,0.8793766947462757,1,0,0,0,0,0,1
0,1,0,0,-0.4223169455581282,1,0,0.5629605731373504,-0.2035296363219338,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3021940937581318,-0.23774778971701904,-0.4707880142407412,1,0,1,1,1,0,0
0,0,1,1,-0.0151133083578247,1,0,0.3834864971194088,0.0539634255048501,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,15.270250006703066,-0.0057957496820276785,2.1487979495157354,1,0,1,0,0,1,0
0,1,0,0,-1.1960038562387048,1,1,0.4865179111297087,-0.9168946838192488,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40341323007628266,-0.581877297840331,-0.7602750845912448,1,0,1,1,0,0,0
0,0,0,0,-0.7888002190384014,1,1,0.544680806135523,-0.586998943656258,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6818736314208974,-0.4296443391857136,-0.7348507545014066,1,0,1,1,1,0,0
0,0,1,1,1.4508197855632678,1,1,1.2958130502106109,2.1003544919183805,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.8870451119410098,1.8799912116366426,1.4377916514243534,1,1,0,1,0,0,1
0,0,1,1,-0.0965540357978854,1,0,0.720831288153132,0.1130775634878872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6.764936520287457,-0.06959917000057336,1.0612227180430387,1,0,0,1,0,1,0
0,0,0,0,-0.6666391278783103,1,0,0.3436033691154218,-0.4719713958483394,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5078088968825003,-0.2290594503231539,-0.6975230612634935,1,0,1,1,1,0,0
1,0,0,0,0.0256070553622056,1,0,0.5264010391336954,0.162986848767815,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14.783616161993372,0.013479580551819094,4.577375104733152,1,0,0,1,0,1,0
1,0,1,0,1.6137012404433893,1,0,-1.5109620830699717,-0.4313773332080088,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.9305665632535752,-2.4382413877129405,-0.26567531172804376,1,0,0,0,0,0,1
0,1,0,0,-1.1552834925186746,1,1,0.6593447991469852,-0.8484432492093168,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5658235128019019,-0.7617301623325531,-0.7281002903211725,1,0,1,1,0,0,0
0,0,0,0,-0.8295205827584317,0,1,-1.03568814102246,-0.8151777503517973,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.2336661688739974,0.8591246302969479,-0.9710038885209334,0,0,0,0,1,0,0
0,1,1,0,-1.1552834925186746,1,1,0.6144762801425001,-0.8714222699861434,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.527319132286303,-0.709894302992911,-0.7478199730630597,1,0,1,1,0,0,0
0,0,1,1,-1.318164947398796,1,0,0.534710024134526,-0.3904631977518628,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.40259308543095695,-0.7048360108368963,-0.2939869769312787,1,0,0,0,0,0,0
0,0,0,0,-1.0738427650786138,1,1,0.4748853321285456,-0.8155971561104522,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43814965364842473,-0.5099521781481933,-0.7525050518294459,1,0,1,1,0,0,0
0,0,1,0,1.3286586944031769,1,1,1.438727592224897,2.1354300577343053,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1.0747531078983015,1.9115779242873578,1.595201276219521,1,1,0,1,0,0,1
0,0,0,0,-0.7073594915983407,1,0,-1.491020519067978,-0.8659479211363326,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-2.0784844091849286,1.0546875163306189,-1.2071324507143881,1,0,1,0,1,0,0
0,0,0,1,-0.3408762181180675,1,0,-1.4527991880641573,-0.7727515467657641,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-4.1404891897669165,0.4952246929123091,-2.2023480272058173,1,0,0,0,1,0,0
0,0,0,1,-0.7888002190384014,0,0,-1.150352134033923,-0.8386865468237669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4400999231306184,0.9073980152972508,-1.049932795253087,0,0,1,0,1,0,0
1,0,0,0,-0.3408762181180675,1,1,0.5014740841312035,-0.1240191340758922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.4292051106252543,-0.17094058928286626,-0.3534555141441948,1,0,1,1,1,0,0
0,0,1,0,1.6137012404433893,0,0,0.0245383450835263,1.1645278004356112,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.01511259859407728,0.03959755789971433,0.7172057096646732,0,0,0,0,0,0,1
0,0,1,1,0.880734693482843,1,1,1.307445629211773,1.485086243971707,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.467828343027212,1.1515127254893136,1.6672599089689686,1,1,1,1,0,1,0
0,0,0,0,-1.1960038562387048,1,0,0.3203382111130964,-0.9121487765502596,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265619557894425,-0.3831257357918716,-0.7563398506826314,1,0,1,1,0,0,0
1,0,1,1,-1.1552834925186746,1,1,-1.4710789550659844,-0.9731612774408924,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.262421517605433,1.6995132329793528,-0.835128347469744,1,0,1,0,0,0,0
0,1,1,1,-0.0151133083578247,1,1,0.8836873941694119,0.2713480524118513,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,35.18801193288722,-0.013355440080004902,10.804950448804798,1,1,1,1,0,1,0
1,1,0,0,0.1070477828022663,1,1,1.1396041321949948,0.491756815578627,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9.736229981563817,0.12199209562377497,4.201333880961866,1,1,1,1,0,1,0
1,0,1,1,0.1070477828022663,1,0,-1.4710789550659844,-0.6721824606377891,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-12.568191552599842,-0.15747574046688836,-5.742803875006628,1,0,0,0,0,1,0
1,1,0,0,-1.2367242199587352,1,0,-0.6584602219847502,-0.969828105358951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5281522661094563,0.8143337044079457,-0.7779010705278919,1,0,1,0,0,0,0
0,0,0,0,-0.9924020376385532,1,0,0.360221339117083,-0.7709856277819541,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.359358147321496,-0.3574843909406814,-0.7691381290467375,1,0,1,1,0,0,0
1,0,0,0,-0.4223169455581282,1,0,-0.3211154309510272,-0.4541797620864544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7427778028373649,0.13561248797081982,-1.0505712689566238,1,0,1,0,1,0,0
0,0,0,0,-0.7073594915983407,1,0,-0.1931570619382357,-0.5857407263802934,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.26926117825229384,0.1366314811312596,-0.8165232818976313,1,0,1,0,1,0,0
1,0,0,0,-0.4223169455581282,1,1,1.0083221691818711,-0.0526760071299715,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.3323679063287948,-0.425831538627434,-0.12184580704317736,1,1,1,1,1,0,0
1,0,1,0,-1.2774445836787656,1,0,-0.6667692069855808,-0.987685961082729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5179012871220783,0.851760712027516,-0.7671677473375194,1,0,1,0,0,0,0
0,0,1,1,1.5729808767233588,1,0,-1.3065610520495383,-0.2068628084038751,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.8253801870013825,-2.055195549145477,-0.13067928453568198,1,0,0,0,0,0,1
1,0,0,0,-1.1552834925186746,1,0,-0.2662761299455452,-0.8991913460065543,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.228507596353235,0.3076244173778459,-0.7716502909202105,1,0,1,0,0,0,0
1,0,0,0,-0.3001558543980371,1,0,0.5646223701375164,-0.1117459971384133,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1.8204472433169383,-0.16947470992087096,-0.3602898205977585,1,0,1,0,1,0,0
0,0,1,1,-0.0151133083578247,1,1,0.7091987091519689,0.1950603523112627,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,28.239955447009024,-0.01071833877838494,7.76721049779515,1,0,1,1,0,1,0
1,1,1,0,-1.0331224013585834,0,0,-1.1619847130350858,-0.9100958957315808,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1139485754708112,1.2004724370727722,-0.8724727745720481,0,0,1,0,0,0,0
1,0,0,0,-0.62591876415828,1,1,-1.4710789550659844,-0.8459268146573876,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-2.313312702783894,0.9207759215341548,-1.3302435190398576,1,0,0,0,1,0,0
1,1,1,0,-0.9924020376385532,1,0,-0.128346978931757,-0.7637453599483334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.12803942341748956,0.1273718034166281,-0.761915210934283,1,0,1,0,0,0,0
0,1,0,0,0.9621754209229036,1,0,0.2821168801092754,0.7824270803137396,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.29019133176752887,0.2714459278685984,0.8048208826046718,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,-0.6335332669822583,-0.9872444813367766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.49208585364660107,0.8093036404867993,-0.7668248356879236,1,0,1,0,0,0,0
1,1,0,0,-0.9924020376385532,1,0,1.181149057199148,-0.6399544391832581,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.1783186913523092,-1.1721747311192905,-0.6384209280847585,1,1,1,1,0,0,0
1,0,0,0,-1.0331224013585834,1,0,-1.5126238800701377,-0.9578419302563412,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.4500924130284867,1.5627256153303986,-0.918245000786896,1,0,1,0,0,0,0
1,0,0,1,-1.1960038562387048,1,0,-1.4594463760648215,-0.9806443591347868,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.210150671173271,1.7455034937471294,-0.8131353428613644,1,0,1,0,0,0,0
0,0,0,0,1.5729808767233588,1,0,0.4183842341228973,1.442836632284055,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.2643015088021269,0.6581103993978661,0.911468138055217,1,0,0,0,0,0,1
0,0,0,0,-1.2367242199587352,1,1,1.0382345151848615,-0.9302494461343112,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8327699891955461,-1.2840097709262335,-0.746154948497833,1,1,1,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.8570986421667539,-0.9674441147308076,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.6657363377285459,-1.0948960181143441,-0.7514452482035512,1,1,1,1,0,0,0
1,0,1,0,0.6771328748826912,1,1,0.966777244177718,1.082147679840879,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.406972769775814,0.6546366547212238,1.5748739718291391,1,1,1,1,0,1,0
1,0,0,0,1.0436161483629645,1,0,0.1774236690988095,0.7801093116474892,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.16839497892517882,0.18516220617332468,0.7404113090517537,1,0,0,0,0,0,1
1,1,1,0,0.4735310562825394,0,1,-1.1437049460332582,-0.4071400951552176,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.365318486109737,-0.5415798111706934,-0.8420143646726083,0,0,1,0,0,1,0
0,0,1,1,1.0843365120829946,1,1,0.3718539181182462,0.9979354183004432,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0.3397985117123139,0.40321478057673454,0.911909094946436,1,0,0,0,0,0,1
1,0,0,0,1.5729808767233588,1,1,1.438727592224897,2.3178715627491675,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.9088723770327192,2.2630909893840054,1.4642448287480088,1,1,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.1707764810981453,-0.9765606714847264,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13264763645994435,-0.2181574907985448,-0.7585263737677047,1,0,1,1,0,0,0
0,0,0,0,-0.8702409464784621,1,0,0.3485887601159204,-0.6150991294861333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3960151609743932,-0.30335621253503214,-0.6987849542184229,1,0,1,1,1,0,0
1,1,1,0,1.2064976032430856,1,1,1.2958130502106109,1.8106996305989589,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1.0651998382537513,1.5633953393302142,1.4884531015694384,1,1,0,1,0,0,1
0,0,1,1,0.1070477828022663,1,1,-0.3261008219515255,-0.161544912481853,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.7860486900672115,-0.03490836995990742,-1.380162089484066,1,0,0,0,0,1,0
0,0,0,0,-0.5037576729981889,1,1,-1.504314895069307,-0.8250889706484306,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-2.928063120284746,0.7578101709966287,-1.605988609052539,1,0,1,0,1,0,0
1,0,1,1,0.3106496014024181,1,0,-1.5009913010689746,-0.650285065238546,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-4.681095172125965,-0.4662823493855739,-2.028023931401781,1,0,0,0,0,1,0
0,0,0,0,0.2699292376823877,1,1,-0.562075995975115,-0.1746127129620464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2.0079217184624913,-0.1517207451131316,-0.6237744738910226,1,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,0.7258166791536301,-0.96918795972732,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5637653755004114,-0.9271905855285132,-0.7527997492194547,1,0,1,1,0,0,0
0,0,1,1,1.6137012404433893,1,0,-1.3630621500551865,-0.2660652423361027,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.8394784188764743,-2.1995750823454876,-0.16386342247508995,1,0,0,0,0,0,1
0,1,1,0,0.0256070553622056,1,1,0.5264010391336954,0.1653708393959584,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.783616161993372,0.013479580551819094,4.644327864625615,1,0,1,1,0,1,0
0,0,0,0,-0.8295205827584317,1,0,-0.6966815529885713,-0.7686016371538107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8298564291294313,0.5779116878321288,-0.9155244706787283,1,0,1,0,1,0,0
